"date","geography","geography code","Rural Urban","Age: All usual residents; measures: Value","Age: Age 0 to 4; measures: Value","Age: Age 5 to 7; measures: Value","Age: Age 8 to 9; measures: Value","Age: Age 10 to 14; measures: Value","Age: Age 15; measures: Value","Age: Age 16 to 17; measures: Value","Age: Age 18 to 19; measures: Value","Age: Age 20 to 24; measures: Value","Age: Age 25 to 29; measures: Value","Age: Age 30 to 44; measures: Value","Age: Age 45 to 59; measures: Value","Age: Age 60 to 64; measures: Value","Age: Age 65 to 74; measures: Value","Age: Age 75 to 84; measures: Value","Age: Age 85 to 89; measures: Value","Age: Age 90 and over; measures: Value","Age: Mean Age; measures: Value","Age: Median Age; measures: Value"
"2011","E00003114","E00003114","Total",268,16,12,5,10,3,5,2,6,12,44,49,30,26,24,14,10,47.9,49.0
"2011","E00003146","E00003146","Total",578,49,27,16,41,3,18,6,25,23,130,105,19,60,49,6,1,38.7,38.0
"2011","E00003154","E00003154","Total",387,16,17,14,33,8,13,8,10,19,81,81,33,31,17,5,1,39.2,41.0
"2011","E00003115","E00003115","Total",209,11,7,6,13,3,8,6,7,5,39,46,13,19,23,2,1,42.7,44.0
"2011","E00003124","E00003124","Total",306,11,9,5,12,8,10,4,21,14,55,78,29,26,16,7,1,42.9,45.0
"2011","E00003125","E00003125","Total",312,17,16,12,21,3,15,2,12,15,56,76,19,27,18,2,1,39.4,41.5
"2011","E00003151","E00003151","Total",258,11,6,5,16,2,4,6,11,5,36,51,16,42,35,11,1,49.0,54.0
"2011","E00003152","E00003152","Total",279,10,12,6,20,2,9,8,14,9,45,74,13,31,13,10,3,42.8,45.0
"2011","E00003153","E00003153","Total",261,20,10,5,18,2,7,5,8,12,45,64,12,29,22,2,0,41.2,44.0
"2011","E00003964","E00003964","Total",322,16,17,8,15,2,12,7,9,10,54,77,30,43,19,2,1,43.0,46.0
"2011","E00003965","E00003965","Total",319,24,9,11,18,3,8,6,11,6,63,68,23,33,23,11,2,43.2,45.0
"2011","E00003969","E00003969","Total",324,29,18,9,18,1,12,8,10,9,62,71,23,32,16,3,3,39.0,42.0
"2011","E00003973","E00003973","Total",263,19,10,6,15,2,9,2,12,2,56,50,21,37,16,5,1,42.0,44.0
"2011","E00003974","E00003974","Total",304,21,12,5,28,5,5,6,37,37,72,50,5,10,9,2,0,31.6,29.0
"2011","E00003949","E00003949","Total",392,28,17,5,21,3,11,7,14,19,91,77,24,38,31,4,2,41.1,41.0
"2011","E00003957","E00003957","Total",260,20,5,3,11,3,9,5,6,4,40,52,17,34,40,8,3,48.1,51.0
"2011","E00003970","E00003970","Total",353,26,15,5,27,5,13,10,16,20,70,79,19,31,14,1,2,37.7,40.0
"2011","E00003976","E00003976","Total",311,32,12,7,13,1,5,5,14,10,71,67,18,27,18,9,2,40.9,42.0
"2011","E00003984","E00003984","Total",201,13,3,1,7,0,1,1,7,13,34,34,13,27,36,10,1,51.4,56.0
"2011","E00003510","E00003510","Total",307,27,16,10,17,1,8,6,12,13,87,64,15,16,11,3,1,36.3,39.0
"2011","E00003518","E00003518","Total",315,20,11,5,27,8,11,8,18,19,67,56,26,15,14,6,4,37.4,35.0
"2011","E00003519","E00003519","Total",296,28,11,4,11,3,2,5,13,18,63,54,17,40,24,3,0,41.7,41.5
"2011","E00003522","E00003522","Total",338,25,16,5,23,7,4,5,9,13,77,73,27,33,15,5,1,40.1,42.0
"2011","E00003524","E00003524","Total",380,22,12,14,18,4,12,8,25,23,71,99,14,27,22,4,5,39.4,41.0
"2011","E00003495","E00003495","Total",231,21,3,3,19,4,6,5,10,15,50,33,19,18,16,3,6,40.3,39.0
"2011","E00003496","E00003496","Total",302,12,9,5,17,4,5,7,16,14,64,65,29,31,19,5,0,42.8,44.0
"2011","E00003526","E00003526","Total",316,45,22,5,26,9,12,11,23,20,80,38,4,17,4,0,0,27.9,25.5
"2011","E00003528","E00003528","Total",336,38,12,6,18,4,10,5,31,18,70,68,11,26,16,2,1,35.8,35.0
"2011","E00003529","E00003529","Total",297,19,16,13,24,4,13,10,11,13,74,41,22,25,9,2,1,35.6,36.0
"2011","E00003530","E00003530","Total",159,9,3,1,1,0,1,0,9,27,46,36,8,7,6,2,3,40.0,37.0
"2011","E00003556","E00003556","Total",391,24,21,10,26,7,16,10,31,22,69,94,22,15,15,5,4,36.4,38.0
"2011","E00003560","E00003560","Total",375,32,25,18,33,7,13,3,20,27,78,78,13,8,12,6,2,32.7,31.0
"2011","E00003596","E00003596","Total",317,15,12,7,19,4,13,5,23,14,53,66,19,35,23,9,0,41.6,43.0
"2011","E00003597","E00003597","Total",280,20,11,7,24,4,5,1,19,13,49,65,18,23,11,5,5,39.3,41.0
"2011","E00003545","E00003545","Total",286,14,6,4,27,7,5,7,15,12,68,65,16,17,19,1,3,39.7,41.0
"2011","E00003559","E00003559","Total",252,20,8,5,14,2,6,8,14,9,52,50,16,29,14,1,4,40.4,41.0
"2011","E00003561","E00003561","Total",324,21,10,8,20,6,8,8,14,15,75,64,17,25,17,13,3,40.6,40.0
"2011","E00003565","E00003565","Total",317,15,6,11,15,6,11,9,15,5,43,81,25,38,28,5,4,45.2,49.0
"2011","E00003566","E00003566","Total",296,18,12,3,24,6,7,8,10,17,54,61,22,31,17,3,3,40.6,42.0
"2011","E00003558","E00003558","Total",455,36,19,14,28,7,17,15,38,29,98,79,22,25,20,6,2,35.0,32.0
"2011","E00003562","E00003562","Total",348,20,9,10,25,5,1,8,13,20,80,80,23,28,20,5,1,40.6,43.0
"2011","E00003563","E00003563","Total",240,13,8,4,10,2,5,6,13,7,55,49,22,24,14,4,4,43.2,43.5
"2011","E00003564","E00003564","Total",258,14,14,7,19,4,7,9,9,15,46,50,16,17,24,5,2,40.3,39.5
"2011","E00003567","E00003567","Total",292,22,9,7,17,0,5,6,17,12,63,51,23,35,17,8,0,41.5,41.5
"2011","E00003762","E00003762","Total",346,21,14,7,28,4,17,11,23,4,56,92,22,20,24,3,0,38.8,43.0
"2011","E00003763","E00003763","Total",285,19,11,9,28,2,13,9,25,16,41,69,16,18,8,1,0,35.0,36.0
"2011","E00003764","E00003764","Total",429,5,6,15,41,2,12,12,41,38,91,104,20,20,16,2,4,37.8,39.0
"2011","E00003802","E00003802","Total",357,8,5,6,27,12,11,14,26,17,49,110,19,27,17,4,5,41.7,45.0
"2011","E00003772","E00003772","Total",167,0,1,1,3,1,3,2,1,0,5,12,10,29,62,24,13,70.9,77.0
"2011","E00003777","E00003777","Total",298,21,13,7,19,3,6,5,15,10,56,74,16,22,23,6,2,41.2,44.0
"2011","E00003783","E00003783","Total",319,22,10,6,25,8,6,9,23,5,77,73,21,16,8,6,4,37.7,38.0
"2011","E00003790","E00003790","Total",327,18,11,7,23,6,9,10,11,10,65,69,29,36,21,1,1,41.6,44.0
"2011","E00003791","E00003791","Total",410,20,24,5,55,11,13,12,21,13,73,95,20,24,19,2,3,36.2,39.0
"2011","E00003760","E00003760","Total",294,17,7,10,30,2,11,6,11,8,51,73,8,22,31,4,3,40.9,43.0
"2011","E00003761","E00003761","Total",297,12,13,7,35,6,12,9,9,7,52,88,14,8,22,2,1,37.9,42.0
"2011","E00003788","E00003788","Total",234,12,7,4,13,2,4,4,13,6,45,37,17,23,35,6,6,47.1,46.5
"2011","E00003795","E00003795","Total",370,21,17,14,34,10,11,7,20,11,58,89,23,23,27,4,1,38.2,40.0
"2011","E00166112","E00166112","Total",290,10,6,6,28,3,6,2,13,19,68,64,23,24,15,2,1,40.6,42.0
"2011","E00166114","E00166114","Total",397,26,15,14,44,14,14,8,18,15,105,89,12,14,9,0,0,33.4,38.0
"2011","E00166115","E00166115","Total",384,24,15,10,39,7,14,6,16,13,82,91,20,31,12,0,4,37.2,40.5
"2011","E00003792","E00003792","Total",428,19,14,15,32,14,12,16,24,11,82,124,11,26,21,5,2,38.4,42.0
"2011","E00003796","E00003796","Total",409,22,17,9,36,7,9,8,24,22,80,108,22,16,18,8,3,38.1,40.0
"2011","E00003797","E00003797","Total",328,22,13,10,17,7,9,6,12,16,53,75,25,27,31,2,3,41.6,44.0
"2011","E00003803","E00003803","Total",402,16,11,13,43,11,17,13,21,13,60,103,15,38,19,5,4,38.8,42.0
"2011","E00003758","E00003758","Total",315,15,7,9,36,6,17,9,15,8,56,64,24,30,15,4,0,38.9,41.0
"2011","E00003799","E00003799","Total",324,12,9,12,35,3,3,6,18,13,62,81,20,29,17,2,2,40.0,42.5
"2011","E00003800","E00003800","Total",331,20,11,7,31,7,10,11,18,14,57,95,13,14,11,6,6,37.7,39.0
"2011","E00003801","E00003801","Total",245,17,7,1,13,3,8,6,24,14,47,57,10,16,19,2,1,39.1,41.0
"2011","E00003804","E00003804","Total",365,28,17,12,32,2,11,8,22,13,80,82,19,18,19,2,0,36.1,40.0
"2011","E00003951","E00003951","Total",330,21,9,10,12,1,9,7,14,7,69,78,18,48,24,3,0,43.5,45.5
"2011","E00003982","E00003982","Total",313,26,12,13,23,1,9,7,6,6,75,56,19,31,22,5,2,40.0,41.0
"2011","E00003987","E00003987","Total",281,32,7,4,19,7,9,1,12,12,61,39,12,33,23,7,3,40.0,39.0
"2011","E00003988","E00003988","Total",342,22,15,10,17,3,9,10,12,11,77,69,22,35,23,6,1,41.2,41.0
"2011","E00003990","E00003990","Total",338,20,14,8,25,5,8,5,13,4,66,61,29,46,26,6,2,43.3,45.0
"2011","E00003972","E00003972","Total",353,24,10,6,18,13,10,6,22,4,63,82,22,42,26,2,3,41.9,45.0
"2011","E00003975","E00003975","Total",330,25,11,4,14,3,0,6,19,9,71,65,22,44,29,7,1,44.3,45.0
"2011","E00003977","E00003977","Total",268,13,9,4,11,2,6,3,16,1,35,61,22,55,19,9,2,48.6,51.5
"2011","E00003979","E00003979","Total",269,23,6,5,9,0,3,5,7,19,67,56,19,25,19,3,3,42.5,42.0
"2011","E00003980","E00003980","Total",283,21,16,3,17,2,5,5,10,4,59,66,20,22,22,5,6,42.6,44.0
"2011","E00003948","E00003948","Total",376,24,11,7,17,5,9,4,21,13,74,80,33,47,22,7,2,43.0,45.0
"2011","E00003950","E00003950","Total",310,26,13,7,13,3,6,5,17,13,79,54,24,24,15,9,2,39.5,38.0
"2011","E00003978","E00003978","Total",379,23,16,9,18,3,11,10,15,17,88,82,19,35,25,6,2,41.1,41.0
"2011","E00003983","E00003983","Total",255,21,8,2,5,3,7,5,19,23,79,39,10,17,9,6,2,37.3,35.0
"2011","E00003960","E00003960","Total",334,11,6,6,19,5,7,6,21,16,47,85,39,37,14,10,5,45.4,48.5
"2011","E00003963","E00003963","Total",344,21,12,5,24,5,8,6,13,5,53,75,26,36,44,6,5,45.5,49.0
"2011","E00003981","E00003981","Total",280,19,10,4,8,1,9,5,17,16,39,60,11,42,25,9,5,45.5,48.5
"2011","E00003985","E00003985","Total",334,32,16,6,21,0,7,3,7,9,81,59,21,42,23,6,1,41.2,42.0
"2011","E00003986","E00003986","Total",318,22,12,8,21,3,10,6,11,13,70,53,22,25,33,3,6,41.9,42.0
"2011","E00003955","E00003955","Total",301,19,14,7,22,5,7,7,14,9,59,66,20,33,15,2,2,40.5,42.0
"2011","E00003966","E00003966","Total",288,13,7,10,22,4,12,7,14,7,44,66,26,39,14,1,2,42.0,45.0
"2011","E00003967","E00003967","Total",383,24,19,9,28,4,14,7,14,17,61,89,28,41,23,0,5,40.5,44.0
"2011","E00003968","E00003968","Total",279,18,10,4,12,6,5,5,11,7,49,64,20,39,22,4,3,44.7,47.0
"2011","E00003971","E00003971","Total",286,17,7,3,15,6,6,5,19,5,52,61,21,35,25,8,1,44.6,45.5
"2011","E00003196","E00003196","Total",333,23,11,9,14,1,8,4,21,35,67,71,14,25,18,5,7,39.6,38.0
"2011","E00003205","E00003205","Total",367,39,26,9,33,2,16,10,29,22,73,56,15,23,13,0,1,31.7,29.0
"2011","E00003206","E00003206","Total",312,27,7,8,22,4,14,20,18,17,76,48,13,24,12,0,2,34.7,34.0
"2011","E00003208","E00003208","Total",290,28,14,11,32,2,10,4,17,11,60,50,14,17,15,4,1,34.2,34.0
"2011","E00003212","E00003212","Total",292,17,22,8,20,5,13,8,20,11,73,45,16,20,10,1,3,34.8,33.5
"2011","E00003194","E00003194","Total",347,24,10,10,29,6,7,3,19,11,77,71,24,24,24,8,0,39.8,42.0
"2011","E00003197","E00003197","Total",397,26,18,10,32,4,14,13,20,23,91,73,15,22,28,5,3,37.4,38.0
"2011","E00003198","E00003198","Total",400,21,20,14,22,4,12,21,37,23,60,101,18,25,20,1,1,36.5,36.0
"2011","E00003201","E00003201","Total",275,12,8,6,13,4,12,10,16,14,44,65,11,13,28,15,4,43.3,44.0
"2011","E00003202","E00003202","Total",322,17,10,7,23,7,6,5,19,20,67,71,23,20,22,3,2,40.0,40.0
"2011","E00003199","E00003199","Total",355,30,18,10,40,5,15,9,13,16,88,68,14,13,9,5,2,33.3,34.0
"2011","E00003203","E00003203","Total",295,21,9,7,16,2,4,5,12,10,54,54,29,26,27,13,6,44.8,46.0
"2011","E00003207","E00003207","Total",324,23,12,11,20,6,7,9,19,12,79,71,13,26,14,1,1,37.0,38.0
"2011","E00003209","E00003209","Total",265,19,12,2,11,0,5,3,11,7,53,57,12,31,33,4,5,45.5,47.0
"2011","E00003211","E00003211","Total",388,29,16,7,39,4,8,7,20,15,78,67,28,36,26,5,3,39.1,39.0
"2011","E00003204","E00003204","Total",413,25,20,12,38,8,17,18,27,26,101,75,14,21,8,1,2,32.9,33.0
"2011","E00003210","E00003210","Total",289,8,12,6,19,4,13,9,21,7,46,60,18,27,21,13,5,43.3,44.0
"2011","E00003213","E00003213","Total",293,22,11,10,24,3,8,11,14,11,54,58,10,26,25,4,2,39.0,40.0
"2011","E00003216","E00003216","Total",296,11,16,8,27,1,12,8,25,4,56,77,11,19,16,5,0,38.2,41.0
"2011","E00003218","E00003218","Total",319,16,15,11,29,1,7,6,23,14,60,69,20,33,10,1,4,38.9,41.0
"2011","E00003711","E00003711","Total",372,16,15,7,35,6,13,9,16,10,61,91,32,32,21,5,3,41.2,44.0
"2011","E00003712","E00003712","Total",378,22,14,12,23,4,10,10,19,20,62,93,36,34,13,4,2,40.1,43.0
"2011","E00003744","E00003744","Total",339,10,12,14,25,4,11,9,24,9,62,79,24,29,22,2,3,40.8,43.0
"2011","E00003747","E00003747","Total",363,25,17,13,26,5,11,8,12,14,66,77,29,35,17,5,3,39.4,41.0
"2011","E00003743","E00003743","Total",355,17,14,5,34,6,14,7,18,16,59,73,18,39,20,9,6,41.2,42.0
"2011","E00003745","E00003745","Total",314,20,13,7,18,7,10,8,15,11,60,69,14,32,21,6,3,40.8,42.5
"2011","E00003746","E00003746","Total",300,18,6,5,17,2,5,7,16,11,52,58,25,32,31,11,4,45.5,46.0
"2011","E00003748","E00003748","Total",365,15,9,10,36,14,17,12,23,14,70,78,24,12,18,9,4,37.7,39.0
"2011","E00003749","E00003749","Total",281,21,9,8,19,6,9,9,15,20,49,51,26,24,10,5,0,38.1,39.0
"2011","E00003713","E00003713","Total",330,19,12,4,25,8,6,4,16,5,63,71,43,33,14,5,2,41.9,45.0
"2011","E00003715","E00003715","Total",311,15,16,5,17,1,8,7,15,11,57,61,22,40,30,5,1,43.9,46.0
"2011","E00003750","E00003750","Total",403,23,25,9,31,4,11,7,19,11,93,79,20,41,26,2,2,39.7,41.0
"2011","E00003751","E00003751","Total",334,18,12,10,21,9,11,9,19,16,70,74,22,16,19,7,1,38.5,39.0
"2011","E00003756","E00003756","Total",336,13,15,14,28,3,11,3,11,10,53,89,22,34,19,10,1,42.3,45.0
"2011","E00003714","E00003714","Total",338,18,17,8,23,5,5,6,22,12,51,82,30,29,20,8,2,41.7,46.0
"2011","E00003752","E00003752","Total",357,28,18,10,34,7,13,7,16,8,79,72,15,29,12,4,5,36.4,38.0
"2011","E00003753","E00003753","Total",369,12,17,14,36,4,13,8,18,9,73,89,29,25,14,4,4,38.8,41.0
"2011","E00003754","E00003754","Total",263,12,12,11,19,1,5,6,13,7,52,50,20,14,20,13,8,43.2,43.0
"2011","E00003755","E00003755","Total",319,16,10,6,31,3,10,5,17,12,55,76,28,34,12,4,0,40.6,44.0
"2011","E00004108","E00004108","Total",353,14,5,10,31,7,17,11,23,9,68,78,16,36,21,4,3,40.3,43.0
"2011","E00004110","E00004110","Total",294,14,11,10,38,7,12,10,5,10,57,69,17,21,10,2,1,37.0,40.0
"2011","E00004111","E00004111","Total",343,20,7,16,27,5,14,9,12,13,65,81,25,23,15,9,2,39.7,42.0
"2011","E00004114","E00004114","Total",338,10,7,12,34,7,16,12,19,10,48,102,23,25,13,0,0,38.7,43.0
"2011","E00003497","E00003497","Total",241,16,6,3,7,4,3,5,9,9,54,44,13,30,27,10,1,46.1,46.0
"2011","E00003498","E00003498","Total",424,25,13,8,21,3,17,5,16,29,70,92,36,35,41,8,5,43.4,45.5
"2011","E00003500","E00003500","Total",275,12,9,5,10,5,7,4,10,5,51,64,18,39,21,12,3,46.7,49.0
"2011","E00003531","E00003531","Total",368,35,15,10,27,1,8,9,32,31,93,67,13,19,8,0,0,32.9,32.0
"2011","E00003535","E00003535","Total",245,7,11,4,15,1,8,4,7,8,40,52,27,31,21,3,6,46.7,51.0
"2011","E00003546","E00003546","Total",391,27,12,6,27,4,7,7,24,14,55,95,33,39,34,5,2,42.6,46.0
"2011","E00003568","E00003568","Total",353,22,16,10,28,6,9,14,15,20,74,79,12,26,14,4,4,37.4,38.0
"2011","E00003569","E00003569","Total",320,25,12,8,30,6,10,9,22,25,75,53,10,17,11,4,3,33.8,32.0
"2011","E00003570","E00003570","Total",296,31,12,10,25,4,5,6,21,18,78,39,14,20,10,3,0,33.7,33.0
"2011","E00003849","E00003849","Total",343,13,12,2,26,4,11,8,18,16,54,78,30,31,20,13,7,43.8,46.0
"2011","E00003850","E00003850","Total",326,15,11,8,22,6,8,4,26,25,53,76,19,25,15,6,7,40.3,41.0
"2011","E00003852","E00003852","Total",390,30,14,6,24,4,6,11,30,21,81,87,20,24,20,8,4,38.9,40.0
"2011","E00003868","E00003868","Total",286,5,7,4,13,4,8,10,10,27,57,58,17,18,27,7,14,45.9,44.0
"2011","E00166616","E00166616","Total",329,40,10,8,7,1,2,3,40,68,100,30,6,8,3,1,2,29.1,28.0
"2011","E00166618","E00166618","Total",344,33,5,8,21,8,12,15,32,17,76,77,5,23,9,3,0,34.5,34.0
"2011","E00003952","E00003952","Total",310,25,8,6,9,3,8,4,16,28,70,70,18,22,13,7,3,40.3,40.0
"2011","E00003956","E00003956","Total",352,16,11,13,19,3,11,9,18,15,50,86,32,46,19,2,2,42.8,48.0
"2011","E00003958","E00003958","Total",287,20,8,2,10,3,6,3,16,31,86,56,10,22,8,2,4,38.3,37.0
"2011","E00003961","E00003961","Total",289,4,5,4,12,1,3,4,15,12,31,73,27,57,40,1,0,51.6,55.0
"2011","E00003989","E00003989","Total",259,16,3,3,12,2,4,4,6,11,59,45,18,34,28,8,6,47.6,48.0
"2011","E00003953","E00003953","Total",424,13,17,15,20,6,13,8,19,16,57,105,47,58,24,1,5,44.2,49.0
"2011","E00003954","E00003954","Total",376,15,9,5,22,5,15,10,20,15,64,105,33,31,22,4,1,42.4,46.0
"2011","E00003959","E00003959","Total",363,10,8,8,27,12,14,13,22,9,46,107,25,25,29,3,5,42.3,46.0
"2011","E00003962","E00003962","Total",368,10,10,3,23,3,11,8,23,14,37,99,25,62,32,4,4,47.0,51.0
"2011","E00003499","E00003499","Total",283,4,11,4,12,3,3,4,12,7,42,66,26,48,32,6,3,50.2,52.0
"2011","E00003534","E00003534","Total",261,11,6,8,16,2,6,8,17,8,51,53,20,31,19,2,3,42.8,44.0
"2011","E00003537","E00003537","Total",264,8,2,5,8,5,4,8,11,9,32,74,18,36,36,8,0,50.1,53.0
"2011","E00003538","E00003538","Total",209,6,9,2,11,1,4,3,9,8,28,46,14,37,26,3,2,48.9,54.0
"2011","E00003539","E00003539","Total",230,6,9,2,8,2,6,5,10,4,31,59,27,29,25,6,1,48.6,51.0
"2011","E00003525","E00003525","Total",250,17,7,3,13,3,6,3,5,8,54,49,11,35,27,7,2,45.7,46.0
"2011","E00003527","E00003527","Total",257,12,7,7,9,2,8,2,14,14,45,67,17,33,18,2,0,43.3,46.0
"2011","E00003532","E00003532","Total",238,13,6,1,6,1,4,0,4,14,40,51,19,40,29,8,2,50.4,53.5
"2011","E00003533","E00003533","Total",282,11,9,7,16,10,12,5,7,27,45,68,17,29,18,1,0,40.7,43.0
"2011","E00003536","E00003536","Total",255,15,8,3,15,3,7,5,13,24,49,48,25,23,15,2,0,40.3,41.0
"2011","E00003844","E00003844","Total",267,14,5,4,6,4,6,4,13,8,43,45,19,48,36,10,2,49.8,53.0
"2011","E00003845","E00003845","Total",248,8,5,4,5,0,3,1,20,25,51,48,13,29,33,2,1,46.2,46.0
"2011","E00003853","E00003853","Total",311,29,14,9,17,4,4,14,20,14,67,44,10,30,30,1,4,38.7,40.0
"2011","E00003855","E00003855","Total",324,19,14,6,21,2,14,7,19,18,62,56,21,30,28,5,2,40.6,40.0
"2011","E00003888","E00003888","Total",255,8,4,4,9,0,3,4,11,13,41,57,27,38,29,5,2,49.3,52.0
"2011","E00003847","E00003847","Total",259,9,10,5,11,4,6,7,10,8,49,66,14,30,22,7,1,44.8,46.0
"2011","E00003851","E00003851","Total",292,9,6,8,14,6,7,10,19,25,59,74,14,28,8,3,2,39.9,41.0
"2011","E00003859","E00003859","Total",357,25,18,11,28,5,12,16,25,17,73,68,14,28,15,2,0,35.5,37.0
"2011","E00003867","E00003867","Total",314,14,10,8,22,2,13,7,15,14,58,67,21,32,24,5,2,42.3,44.0
"2011","E00003870","E00003870","Total",304,20,9,9,20,1,4,5,19,14,61,69,18,26,20,8,1,41.8,43.0
"2011","E00003846","E00003846","Total",327,9,7,5,21,7,7,13,22,4,57,58,20,40,41,8,8,46.7,48.0
"2011","E00003854","E00003854","Total",284,10,6,6,27,1,6,5,10,8,46,58,10,37,44,8,2,47.0,48.5
"2011","E00003862","E00003862","Total",310,7,13,7,16,4,9,5,17,11,47,67,27,43,25,9,3,46.0,48.0
"2011","E00003866","E00003866","Total",280,16,6,2,16,6,8,8,11,12,49,59,19,30,33,2,3,44.6,46.5
"2011","E00003872","E00003872","Total",244,15,2,6,15,2,5,6,11,8,41,47,19,31,20,15,1,46.1,48.0
"2011","E00004085","E00004085","Total",328,19,11,7,23,4,13,9,13,10,57,81,30,28,18,4,1,40.7,44.0
"2011","E00004086","E00004086","Total",305,13,10,6,24,7,12,9,16,11,40,73,31,30,17,4,2,41.3,45.0
"2011","E00004106","E00004106","Total",325,10,4,14,32,4,13,11,26,7,29,93,27,29,19,4,3,41.4,47.0
"2011","E00004109","E00004109","Total",229,9,5,9,9,1,3,5,10,11,40,38,11,38,21,11,8,48.2,48.0
"2011","E00004112","E00004112","Total",301,16,10,10,31,5,8,5,13,4,50,69,28,25,19,5,3,41.4,44.0
"2011","E00004079","E00004079","Total",288,9,10,7,24,10,10,15,13,21,57,60,20,17,11,4,0,37.1,36.0
"2011","E00004080","E00004080","Total",373,14,12,10,32,10,14,6,12,8,49,90,17,39,32,14,14,45.4,47.0
"2011","E00004082","E00004082","Total",280,16,14,6,22,6,10,8,17,7,56,57,14,15,25,5,2,39.0,39.0
"2011","E00004087","E00004087","Total",267,20,5,3,21,2,3,7,28,17,60,51,9,20,13,6,2,38.3,38.0
"2011","E00004088","E00004088","Total",406,26,17,8,35,3,11,9,27,31,86,79,16,33,21,4,0,37.1,38.0
"2011","E00004113","E00004113","Total",333,21,12,11,37,7,13,9,14,11,66,70,14,29,15,3,1,37.1,40.0
"2011","E00004116","E00004116","Total",360,27,14,6,29,7,9,10,21,9,65,86,28,16,27,5,1,39.0,40.0
"2011","E00004117","E00004117","Total",375,20,14,4,34,9,15,7,22,11,61,99,26,28,23,2,0,39.7,43.0
"2011","E00004118","E00004118","Total",351,20,11,8,30,5,17,11,25,9,57,86,16,23,26,7,0,39.0,41.0
"2011","E00004078","E00004078","Total",428,21,16,13,34,8,13,10,20,12,74,102,23,38,34,6,4,41.4,44.0
"2011","E00004084","E00004084","Total",209,12,6,1,7,2,2,1,5,27,42,30,15,17,23,16,3,46.7,44.0
"2011","E00004094","E00004094","Total",253,15,8,8,11,1,4,3,17,15,44,59,13,25,14,9,7,43.8,45.0
"2011","E00004115","E00004115","Total",277,11,14,10,13,5,8,8,19,3,44,54,15,29,28,14,2,44.1,45.0
"2011","E00004119","E00004119","Total",345,18,15,13,32,6,5,9,14,5,75,60,17,41,29,4,2,40.4,41.0
"2011","E00004075","E00004075","Total",342,12,14,9,27,4,12,5,20,11,51,93,25,24,25,8,2,42.1,45.0
"2011","E00004083","E00004083","Total",428,24,10,8,19,7,19,7,24,13,70,90,23,39,35,16,24,46.1,47.0
"2011","E00004089","E00004089","Total",375,15,14,9,35,9,10,7,21,10,51,92,21,33,36,11,1,42.4,46.0
"2011","E00004092","E00004092","Total",317,12,4,6,20,5,14,5,16,10,44,63,19,40,32,22,5,48.0,51.0
"2011","E00004091","E00004091","Total",466,23,16,12,38,8,6,11,37,31,86,99,24,42,24,9,0,39.0,41.0
"2011","E00004096","E00004096","Total",366,24,15,11,29,6,14,6,13,17,72,87,27,29,14,2,0,37.9,40.0
"2011","E00004099","E00004099","Total",341,22,5,4,16,7,9,11,20,14,47,85,34,41,17,7,2,43.5,47.0
"2011","E00004100","E00004100","Total",315,26,5,0,12,5,11,3,18,8,42,82,44,36,16,6,1,44.9,51.0
"2011","E00004076","E00004076","Total",331,14,4,3,15,5,8,12,17,13,44,79,36,40,31,6,4,46.9,50.0
"2011","E00004097","E00004097","Total",154,0,0,0,0,0,0,0,1,0,1,0,6,30,64,36,16,79.8,81.0
"2011","E00004098","E00004098","Total",386,16,8,8,25,9,12,2,15,9,61,77,21,46,61,13,3,48.0,51.5
"2011","E00004101","E00004101","Total",380,16,5,5,20,3,14,8,17,20,43,104,34,56,28,5,2,46.0,50.0
"2011","E00004103","E00004103","Total",301,11,8,4,20,3,5,6,18,11,32,82,38,30,23,7,3,46.2,50.0
"2011","E00004081","E00004081","Total",352,23,13,7,26,6,9,8,26,11,81,57,22,36,19,4,4,39.3,39.0
"2011","E00004090","E00004090","Total",270,12,7,5,23,0,7,6,21,13,34,60,14,23,28,10,7,44.6,46.0
"2011","E00004093","E00004093","Total",314,25,14,7,23,2,10,10,18,16,70,66,14,18,16,3,2,36.7,37.0
"2011","E00004095","E00004095","Total",314,17,12,7,10,6,10,6,12,15,39,87,29,32,21,8,3,44.6,49.0
"2011","E00004102","E00004102","Total",309,18,7,6,13,2,8,4,14,9,46,70,29,48,30,5,0,46.6,52.0
"2011","E00003686","E00003686","Total",267,8,2,2,12,3,7,4,15,12,36,45,26,47,39,6,3,50.6,54.0
"2011","E00003693","E00003693","Total",274,5,6,2,17,4,5,3,6,3,12,57,20,46,72,12,4,57.3,63.5
"2011","E00003694","E00003694","Total",247,12,7,4,22,2,9,4,9,21,76,41,11,16,9,1,3,36.8,36.0
"2011","E00003700","E00003700","Total",326,11,16,7,25,6,10,7,7,10,59,66,22,39,33,7,1,44.0,46.0
"2011","E00003701","E00003701","Total",380,24,22,8,45,6,13,9,8,13,90,69,12,28,24,6,3,37.0,39.0
"2011","E00003706","E00003706","Total",312,8,8,7,23,4,6,7,12,7,41,51,19,50,56,9,4,50.3,53.0
"2011","E00003663","E00003663","Total",306,28,14,5,22,1,4,4,14,12,84,45,16,28,22,4,3,38.8,36.5
"2011","E00003666","E00003666","Total",229,12,7,5,11,5,3,5,13,14,48,57,9,18,18,3,1,41.2,42.0
"2011","E00003685","E00003685","Total",274,12,11,7,23,5,14,5,12,18,59,64,13,15,10,3,3,37.4,40.5
