"date","geography","geography code","Rural Urban","Sex: All persons; Occupation: All categories: Occupation; measures: Value","Sex: All persons; Occupation: 1. Managers, directors and senior officials; measures: Value","Sex: All persons; Occupation: 2. Professional occupations; measures: Value","Sex: All persons; Occupation: 3. Associate professional and technical occupations; measures: Value","Sex: All persons; Occupation: 4. Administrative and secretarial occupations; measures: Value","Sex: All persons; Occupation: 5. Skilled trades occupations; measures: Value","Sex: All persons; Occupation: 6. Caring, leisure and other service occupations; measures: Value","Sex: All persons; Occupation: 7. Sales and customer service occupations; measures: Value","Sex: All persons; Occupation: 8. Process plant and machine operatives; measures: Value","Sex: All persons; Occupation: 9. Elementary occupations; measures: Value","Sex: Males; Occupation: All categories: Occupation; measures: Value","Sex: Males; Occupation: 1. Managers, directors and senior officials; measures: Value","Sex: Males; Occupation: 2. Professional occupations; measures: Value","Sex: Males; Occupation: 3. Associate professional and technical occupations; measures: Value","Sex: Males; Occupation: 4. Administrative and secretarial occupations; measures: Value","Sex: Males; Occupation: 5. Skilled trades occupations; measures: Value","Sex: Males; Occupation: 6. Caring, leisure and other service occupations; measures: Value","Sex: Males; Occupation: 7. Sales and customer service occupations; measures: Value","Sex: Males; Occupation: 8. Process plant and machine operatives; measures: Value","Sex: Males; Occupation: 9. Elementary occupations; measures: Value","Sex: Females; Occupation: All categories: Occupation; measures: Value","Sex: Females; Occupation: 1. Managers, directors and senior officials; measures: Value","Sex: Females; Occupation: 2. Professional occupations; measures: Value","Sex: Females; Occupation: 3. Associate professional and technical occupations; measures: Value","Sex: Females; Occupation: 4. Administrative and secretarial occupations; measures: Value","Sex: Females; Occupation: 5. Skilled trades occupations; measures: Value","Sex: Females; Occupation: 6. Caring, leisure and other service occupations; measures: Value","Sex: Females; Occupation: 7. Sales and customer service occupations; measures: Value","Sex: Females; Occupation: 8. Process plant and machine operatives; measures: Value","Sex: Females; Occupation: 9. Elementary occupations; measures: Value"
"2011","E00037937","E00037937","Total",167,13,11,23,21,27,10,17,16,29,87,6,5,14,2,25,1,4,15,15,80,7,6,9,19,2,9,13,1,14
"2011","E00037925","E00037925","Total",145,9,16,20,16,19,18,12,14,21,69,4,9,10,3,18,0,3,14,8,76,5,7,10,13,1,18,9,0,13
"2011","E00037926","E00037926","Total",144,14,13,12,25,19,17,14,16,14,73,8,7,9,3,19,2,3,15,7,71,6,6,3,22,0,15,11,1,7
"2011","E00037934","E00037934","Total",140,12,18,9,16,18,14,25,15,13,69,8,6,3,4,18,2,8,14,6,71,4,12,6,12,0,12,17,1,7
"2011","E00037935","E00037935","Total",130,11,12,18,15,19,18,10,14,13,69,5,3,13,3,19,3,3,14,6,61,6,9,5,12,0,15,7,0,7
"2011","E00037940","E00037940","Total",122,6,14,16,19,26,12,9,13,7,69,5,7,9,5,23,3,3,13,1,53,1,7,7,14,3,9,6,0,6
"2011","E00037884","E00037884","Total",192,13,18,14,14,25,23,20,25,40,108,11,7,10,1,24,6,3,22,24,84,2,11,4,13,1,17,17,3,16
"2011","E00037902","E00037902","Total",137,8,8,12,9,24,15,12,24,25,80,6,3,4,2,24,0,2,19,20,57,2,5,8,7,0,15,10,5,5
"2011","E00037903","E00037903","Total",118,8,12,10,10,22,13,17,9,17,64,6,6,7,0,21,4,5,8,7,54,2,6,3,10,1,9,12,1,10
"2011","E00037923","E00037923","Total",107,11,11,11,12,16,11,12,8,15,60,10,5,4,2,16,2,4,6,11,47,1,6,7,10,0,9,8,2,4
"2011","E00037939","E00037939","Total",175,24,34,24,18,13,22,17,9,14,98,18,20,18,4,13,6,4,7,8,77,6,14,6,14,0,16,13,2,6
"2011","E00038067","E00038067","Total",107,3,9,10,15,17,1,12,20,20,59,2,2,6,4,16,0,2,18,9,48,1,7,4,11,1,1,10,2,11
"2011","E00038077","E00038077","Total",137,8,8,9,21,19,11,15,13,33,79,7,5,6,7,15,2,5,12,20,58,1,3,3,14,4,9,10,1,13
"2011","E00038079","E00038079","Total",323,26,41,30,31,50,32,32,34,47,168,18,16,21,5,46,2,10,30,20,155,8,25,9,26,4,30,22,4,27
"2011","E00038081","E00038081","Total",140,8,18,9,18,23,15,16,10,23,67,5,8,5,1,20,2,6,9,11,73,3,10,4,17,3,13,10,1,12
"2011","E00038087","E00038087","Total",153,11,12,18,12,21,28,19,20,12,82,4,6,8,2,21,9,8,17,7,71,7,6,10,10,0,19,11,3,5
"2011","E00038063","E00038063","Total",138,6,9,7,13,16,21,19,19,28,69,2,5,6,3,16,4,6,16,11,69,4,4,1,10,0,17,13,3,17
"2011","E00038066","E00038066","Total",117,5,4,11,5,19,16,17,18,22,63,4,2,3,3,18,3,3,17,10,54,1,2,8,2,1,13,14,1,12
"2011","E00038073","E00038073","Total",148,12,14,13,16,27,13,16,14,23,76,8,4,5,2,27,3,5,13,9,72,4,10,8,14,0,10,11,1,14
"2011","E00038078","E00038078","Total",90,15,9,8,12,6,11,8,10,11,44,11,4,5,4,6,2,0,8,4,46,4,5,3,8,0,9,8,2,7
"2011","E00038085","E00038085","Total",109,9,9,10,15,11,11,13,13,18,55,6,6,5,3,10,1,4,12,8,54,3,3,5,12,1,10,9,1,10
"2011","E00038070","E00038070","Total",181,9,16,23,22,37,18,24,16,16,92,6,6,14,5,35,2,0,11,13,89,3,10,9,17,2,16,24,5,3
"2011","E00038072","E00038072","Total",121,6,11,6,11,13,11,17,15,31,58,3,4,6,2,10,2,4,13,14,63,3,7,0,9,3,9,13,2,17
"2011","E00038074","E00038074","Total",129,10,10,12,17,17,14,12,8,29,63,5,5,4,2,14,2,3,8,20,66,5,5,8,15,3,12,9,0,9
"2011","E00038075","E00038075","Total",125,5,10,8,9,13,11,17,17,35,67,5,1,6,2,10,4,6,15,18,58,0,9,2,7,3,7,11,2,17
"2011","E00038076","E00038076","Total",128,6,7,11,8,13,14,26,13,30,66,3,1,5,4,12,4,9,12,16,62,3,6,6,4,1,10,17,1,14
"2011","E00038065","E00038065","Total",167,27,34,17,18,22,13,16,6,14,88,19,19,13,1,21,0,3,5,7,79,8,15,4,17,1,13,13,1,7
"2011","E00038068","E00038068","Total",152,16,20,16,20,20,20,18,9,13,75,11,8,9,5,19,3,5,9,6,77,5,12,7,15,1,17,13,0,7
"2011","E00038097","E00038097","Total",131,13,12,10,12,20,16,17,5,26,69,6,5,5,3,17,2,8,5,18,62,7,7,5,9,3,14,9,0,8
"2011","E00038098","E00038098","Total",128,18,22,13,12,9,13,12,17,12,72,14,11,9,2,9,1,3,16,7,56,4,11,4,10,0,12,9,1,5
"2011","E00038100","E00038100","Total",166,18,19,13,15,22,15,24,14,26,88,14,4,9,3,19,3,7,14,15,78,4,15,4,12,3,12,17,0,11
"2011","E00038069","E00038069","Total",159,6,5,10,13,31,24,24,14,32,87,4,2,7,3,24,5,7,14,21,72,2,3,3,10,7,19,17,0,11
"2011","E00038071","E00038071","Total",132,14,8,7,14,19,11,24,16,19,74,11,4,5,4,17,1,5,12,15,58,3,4,2,10,2,10,19,4,4
"2011","E00038099","E00038099","Total",183,13,13,15,16,24,14,28,24,36,100,6,3,10,5,23,4,6,24,19,83,7,10,5,11,1,10,22,0,17
"2011","E00038101","E00038101","Total",176,13,14,18,26,13,21,28,15,28,81,6,7,11,3,11,6,5,15,17,95,7,7,7,23,2,15,23,0,11
"2011","E00038028","E00038028","Total",91,12,13,10,11,8,11,9,11,6,49,9,6,7,3,8,2,1,10,3,42,3,7,3,8,0,9,8,1,3
"2011","E00038029","E00038029","Total",187,16,25,17,18,26,24,14,19,28,97,8,12,11,8,25,3,4,16,10,90,8,13,6,10,1,21,10,3,18
"2011","E00038037","E00038037","Total",186,20,14,13,21,26,16,19,25,32,100,16,5,5,4,21,3,8,23,15,86,4,9,8,17,5,13,11,2,17
"2011","E00038041","E00038041","Total",154,23,24,14,26,18,8,10,17,14,84,18,11,8,4,17,0,3,16,7,70,5,13,6,22,1,8,7,1,7
"2011","E00038044","E00038044","Total",185,16,20,26,19,25,18,21,18,22,90,7,8,16,2,22,3,6,18,8,95,9,12,10,17,3,15,15,0,14
"2011","E00038080","E00038080","Total",142,18,9,12,15,15,16,17,12,28,74,9,5,7,5,14,5,3,9,17,68,9,4,5,10,1,11,14,3,11
"2011","E00038082","E00038082","Total",169,13,16,8,16,33,21,27,14,21,95,10,8,4,7,31,3,9,12,11,74,3,8,4,9,2,18,18,2,10
"2011","E00038083","E00038083","Total",135,10,8,15,14,13,12,18,21,24,73,7,5,7,3,11,0,8,18,14,62,3,3,8,11,2,12,10,3,10
"2011","E00038084","E00038084","Total",106,10,7,13,6,16,10,11,12,21,55,5,3,9,1,15,1,3,8,10,51,5,4,4,5,1,9,8,4,11
"2011","E00038086","E00038086","Total",155,10,12,9,21,27,9,16,22,29,88,4,5,6,3,24,0,5,20,21,67,6,7,3,18,3,9,11,2,8
"2011","E00038088","E00038088","Total",205,12,18,19,24,37,25,24,20,26,105,6,3,15,3,34,4,6,18,16,100,6,15,4,21,3,21,18,2,10
"2011","E00038089","E00038089","Total",111,13,7,15,10,13,11,20,10,12,50,7,4,6,0,11,1,3,9,9,61,6,3,9,10,2,10,17,1,3
"2011","E00038091","E00038091","Total",184,13,12,15,17,34,20,26,15,32,94,7,8,9,0,32,2,5,11,20,90,6,4,6,17,2,18,21,4,12
"2011","E00038092","E00038092","Total",190,11,10,20,26,33,29,27,16,18,102,6,5,15,5,32,11,6,14,8,88,5,5,5,21,1,18,21,2,10
"2011","E00038064","E00038064","Total",83,2,3,3,7,8,11,15,17,17,48,2,3,2,3,6,1,6,15,10,35,0,0,1,4,2,10,9,2,7
"2011","E00038090","E00038090","Total",132,7,9,9,15,22,12,17,15,26,78,5,4,3,4,22,1,10,11,18,54,2,5,6,11,0,11,7,4,8
"2011","E00038093","E00038093","Total",138,8,10,6,11,13,10,22,21,37,76,6,5,2,4,11,4,11,15,18,62,2,5,4,7,2,6,11,6,19
"2011","E00038094","E00038094","Total",131,10,6,18,15,18,8,24,11,21,66,4,2,7,3,18,0,8,9,15,65,6,4,11,12,0,8,16,2,6
"2011","E00038095","E00038095","Total",93,1,7,8,6,15,5,13,14,24,43,0,2,2,2,11,2,6,9,9,50,1,5,6,4,4,3,7,5,15
"2011","E00038096","E00038096","Total",149,16,12,11,8,23,18,22,13,26,81,11,6,6,1,23,3,6,10,15,68,5,6,5,7,0,15,16,3,11
"2011","E00037895","E00037895","Total",137,11,16,15,5,18,23,14,13,22,70,3,10,9,1,16,1,4,12,14,67,8,6,6,4,2,22,10,1,8
"2011","E00037896","E00037896","Total",90,9,5,7,8,13,13,4,15,16,47,6,2,4,1,10,0,2,13,9,43,3,3,3,7,3,13,2,2,7
"2011","E00037897","E00037897","Total",183,7,12,14,17,28,16,25,26,38,97,3,8,7,2,27,4,8,20,18,86,4,4,7,15,1,12,17,6,20
"2011","E00037898","E00037898","Total",167,10,6,10,20,31,14,26,24,26,97,6,3,5,3,29,1,13,19,18,70,4,3,5,17,2,13,13,5,8
"2011","E00037924","E00037924","Total",125,14,14,10,13,19,11,12,14,18,64,9,3,8,1,19,1,3,11,9,61,5,11,2,12,0,10,9,3,9
"2011","E00037893","E00037893","Total",198,10,15,22,21,30,29,18,28,25,101,7,6,12,5,27,2,6,26,10,97,3,9,10,16,3,27,12,2,15
"2011","E00037894","E00037894","Total",187,10,16,9,13,36,22,20,30,31,100,8,5,4,2,29,4,6,27,15,87,2,11,5,11,7,18,14,3,16
"2011","E00037899","E00037899","Total",120,3,9,9,8,20,18,19,19,15,63,1,6,6,1,18,2,2,18,9,57,2,3,3,7,2,16,17,1,6
"2011","E00037904","E00037904","Total",177,10,7,10,14,36,21,24,21,34,93,6,2,10,2,30,4,7,19,13,84,4,5,0,12,6,17,17,2,21
"2011","E00037885","E00037885","Total",57,9,9,5,6,7,6,8,4,3,27,6,3,2,1,7,1,1,4,2,30,3,6,3,5,0,5,7,0,1
"2011","E00037900","E00037900","Total",59,2,3,0,5,12,11,4,7,15,29,2,0,0,0,10,1,2,7,7,30,0,3,0,5,2,10,2,0,8
"2011","E00037905","E00037905","Total",67,2,5,4,4,4,7,12,10,19,34,0,2,1,0,2,3,4,9,13,33,2,3,3,4,2,4,8,1,6
"2011","E00037908","E00037908","Total",154,7,19,11,13,23,19,18,22,22,76,3,5,7,2,23,4,6,19,7,78,4,14,4,11,0,15,12,3,15
"2011","E00037913","E00037913","Total",160,11,8,5,8,27,21,21,30,29,77,6,4,3,0,23,2,7,21,11,83,5,4,2,8,4,19,14,9,18
"2011","E00172378","E00172378","Total",204,19,51,22,26,20,14,16,17,19,103,13,24,11,3,19,1,5,16,11,101,6,27,11,23,1,13,11,1,8
"2011","E00172379","E00172379","Total",221,22,36,33,26,27,18,23,15,21,113,17,15,15,3,25,2,9,14,13,108,5,21,18,23,2,16,14,1,8
"2011","E00172383","E00172383","Total",135,10,20,19,20,6,7,13,13,27,70,6,10,12,5,6,0,7,10,14,65,4,10,7,15,0,7,6,3,13
"2011","E00172384","E00172384","Total",186,25,31,28,22,19,10,21,16,14,95,17,13,10,7,18,2,8,14,6,91,8,18,18,15,1,8,13,2,8
"2011","E00172396","E00172396","Total",87,10,4,7,9,15,13,8,10,11,42,7,2,4,3,13,2,2,7,2,45,3,2,3,6,2,11,6,3,9
"2011","E00172398","E00172398","Total",131,15,18,21,15,12,11,14,11,14,73,10,8,13,3,12,4,6,8,9,58,5,10,8,12,0,7,8,3,5
"2011","E00037883","E00037883","Total",176,16,12,18,17,30,19,17,23,24,94,10,5,12,2,27,2,4,20,12,82,6,7,6,15,3,17,13,3,12
"2011","E00037901","E00037901","Total",147,9,10,12,14,23,19,16,16,28,75,5,5,7,1,22,2,5,14,14,72,4,5,5,13,1,17,11,2,14
"2011","E00172380","E00172380","Total",165,16,27,20,24,15,12,14,22,15,85,10,11,13,2,14,2,4,18,11,80,6,16,7,22,1,10,10,4,4
"2011","E00172381","E00172381","Total",200,17,42,31,25,15,17,15,17,21,98,10,17,21,5,15,1,4,15,10,102,7,25,10,20,0,16,11,2,11
"2011","E00172397","E00172397","Total",176,13,12,20,16,31,19,18,16,31,92,6,3,13,5,29,3,5,14,14,84,7,9,7,11,2,16,13,2,17
"2011","E00038325","E00038325","Total",144,14,33,11,17,12,20,15,14,8,72,8,17,6,6,12,4,2,13,4,72,6,16,5,11,0,16,13,1,4
"2011","E00038326","E00038326","Total",126,6,26,12,18,14,15,13,9,13,65,5,14,7,4,14,0,3,9,9,61,1,12,5,14,0,15,10,0,4
"2011","E00038355","E00038355","Total",164,21,35,27,14,18,16,16,7,10,90,15,18,18,1,16,3,6,6,7,74,6,17,9,13,2,13,10,1,3
"2011","E00038356","E00038356","Total",113,14,14,11,11,18,12,11,13,9,64,11,7,9,1,17,1,5,9,4,49,3,7,2,10,1,11,6,4,5
"2011","E00038357","E00038357","Total",110,4,5,11,12,17,15,14,10,22,53,2,1,7,7,15,2,3,9,7,57,2,4,4,5,2,13,11,1,15
"2011","E00038751","E00038751","Total",181,18,19,30,19,21,15,20,19,20,92,12,9,15,4,20,2,6,14,10,89,6,10,15,15,1,13,14,5,10
"2011","E00038758","E00038758","Total",88,8,8,4,8,9,11,9,9,22,52,8,3,3,2,9,4,3,7,13,36,0,5,1,6,0,7,6,2,9
"2011","E00038764","E00038764","Total",147,11,14,25,19,18,13,16,15,16,74,9,6,16,2,16,2,3,12,8,73,2,8,9,17,2,11,13,3,8
"2011","E00038765","E00038765","Total",142,9,19,21,16,20,10,18,12,17,75,5,9,13,2,18,1,7,11,9,67,4,10,8,14,2,9,11,1,8
"2011","E00038767","E00038767","Total",139,11,23,16,17,13,13,11,18,17,69,9,5,9,2,12,3,3,15,11,70,2,18,7,15,1,10,8,3,6
"2011","E00038770","E00038770","Total",62,5,11,7,6,5,3,12,7,6,32,4,4,5,0,5,2,3,6,3,30,1,7,2,6,0,1,9,1,3
"2011","E00038769","E00038769","Total",156,10,9,4,10,19,18,22,13,51,87,8,1,3,4,18,7,8,8,30,69,2,8,1,6,1,11,14,5,21
"2011","E00038772","E00038772","Total",154,5,7,9,13,19,18,19,15,49,79,2,3,3,3,18,6,7,11,26,75,3,4,6,10,1,12,12,4,23
"2011","E00038774","E00038774","Total",153,12,10,8,10,15,18,18,22,40,81,10,5,6,2,12,3,6,19,18,72,2,5,2,8,3,15,12,3,22
"2011","E00038775","E00038775","Total",156,9,18,18,16,18,14,18,19,26,73,4,5,10,3,14,2,6,16,13,83,5,13,8,13,4,12,12,3,13
"2011","E00038778","E00038778","Total",151,11,22,15,8,15,11,12,19,38,84,8,6,10,2,14,2,2,18,22,67,3,16,5,6,1,9,10,1,16
"2011","E00038761","E00038761","Total",129,1,6,5,6,14,13,22,20,42,62,0,2,2,3,13,1,5,15,21,67,1,4,3,3,1,12,17,5,21
"2011","E00038762","E00038762","Total",156,10,7,14,8,17,17,22,16,45,86,3,3,7,3,17,6,7,14,26,70,7,4,7,5,0,11,15,2,19
"2011","E00038766","E00038766","Total",101,6,10,5,10,12,8,14,14,22,57,3,6,3,4,11,2,4,12,12,44,3,4,2,6,1,6,10,2,10
"2011","E00038768","E00038768","Total",136,9,10,12,15,19,12,15,20,24,67,6,5,5,1,16,1,2,17,14,69,3,5,7,14,3,11,13,3,10
"2011","E00038771","E00038771","Total",71,7,9,3,2,8,3,6,9,24,40,5,5,3,1,6,0,4,4,12,31,2,4,0,1,2,3,2,5,12
"2011","E00038773","E00038773","Total",121,1,4,7,3,9,17,18,19,43,66,0,3,5,2,7,3,6,16,24,55,1,1,2,1,2,14,12,3,19
"2011","E00038776","E00038776","Total",190,15,19,15,13,20,20,22,25,41,104,7,10,10,6,18,3,9,20,21,86,8,9,5,7,2,17,13,5,20
"2011","E00038777","E00038777","Total",174,9,19,19,20,22,21,12,17,35,93,8,6,12,3,20,3,5,15,21,81,1,13,7,17,2,18,7,2,14
"2011","E00038779","E00038779","Total",179,17,25,10,21,16,18,14,19,39,99,11,10,8,5,14,5,8,17,21,80,6,15,2,16,2,13,6,2,18
"2011","E00038781","E00038781","Total",137,9,13,11,11,17,12,15,23,26,75,4,6,7,1,16,0,8,20,13,62,5,7,4,10,1,12,7,3,13
"2011","E00038782","E00038782","Total",128,7,14,18,11,19,11,12,10,26,68,5,6,6,1,17,2,6,10,15,60,2,8,12,10,2,9,6,0,11
"2011","E00038756","E00038756","Total",137,2,5,11,8,20,21,14,21,35,78,1,3,10,4,18,3,4,15,20,59,1,2,1,4,2,18,10,6,15
"2011","E00038757","E00038757","Total",106,5,8,8,6,17,14,9,16,23,53,3,2,5,3,14,1,1,14,10,53,2,6,3,3,3,13,8,2,13
"2011","E00038759","E00038759","Total",123,7,6,10,10,18,16,17,12,27,66,5,1,7,3,16,3,4,9,18,57,2,5,3,7,2,13,13,3,9
"2011","E00038760","E00038760","Total",129,9,3,16,11,9,15,20,16,30,67,6,0,8,2,9,3,10,14,15,62,3,3,8,9,0,12,10,2,15
"2011","E00038763","E00038763","Total",109,12,12,6,16,13,13,14,9,14,55,7,5,5,3,11,4,4,9,7,54,5,7,1,13,2,9,10,0,7
"2011","E00038444","E00038444","Total",105,16,16,7,16,12,12,10,5,11,51,10,8,6,1,12,2,2,5,5,54,6,8,1,15,0,10,8,0,6
"2011","E00038449","E00038449","Total",232,21,44,33,36,21,18,21,17,21,118,16,20,18,8,19,4,5,17,11,114,5,24,15,28,2,14,16,0,10
"2011","E00038450","E00038450","Total",171,17,22,30,21,24,15,18,14,10,92,9,8,22,4,23,3,6,13,4,79,8,14,8,17,1,12,12,1,6
"2011","E00038452","E00038452","Total",157,17,23,23,21,15,12,17,10,19,80,14,9,17,3,14,1,2,9,11,77,3,14,6,18,1,11,15,1,8
"2011","E00038454","E00038454","Total",132,18,32,14,18,9,7,10,9,15,72,9,18,9,3,9,3,3,7,11,60,9,14,5,15,0,4,7,2,4
"2011","E00038442","E00038442","Total",179,24,13,23,20,23,20,25,16,15,90,14,5,13,5,21,2,6,14,10,89,10,8,10,15,2,18,19,2,5
"2011","E00038443","E00038443","Total",154,15,19,14,16,16,15,22,17,20,81,8,9,8,4,13,3,6,17,13,73,7,10,6,12,3,12,16,0,7
"2011","E00038445","E00038445","Total",132,10,15,11,13,19,17,15,19,13,67,8,5,6,1,16,3,4,19,5,65,2,10,5,12,3,14,11,0,8
"2011","E00038446","E00038446","Total",154,13,19,16,18,15,10,16,19,28,83,10,9,8,3,13,0,8,16,16,71,3,10,8,15,2,10,8,3,12
"2011","E00038451","E00038451","Total",162,15,28,23,23,15,16,15,13,14,87,11,11,18,6,15,1,5,11,9,75,4,17,5,17,0,15,10,2,5
"2011","E00038419","E00038419","Total",195,18,16,15,22,39,21,22,14,28,107,10,9,11,4,39,3,7,12,12,88,8,7,4,18,0,18,15,2,16
"2011","E00038420","E00038420","Total",194,16,17,20,18,35,19,19,21,29,101,8,10,10,2,30,4,4,18,15,93,8,7,10,16,5,15,15,3,14
"2011","E00038421","E00038421","Total",188,19,19,19,23,29,15,17,23,24,95,11,7,12,2,26,1,7,20,9,93,8,12,7,21,3,14,10,3,15
"2011","E00038422","E00038422","Total",77,9,11,10,10,6,7,8,7,9,41,5,5,6,4,6,1,2,6,6,36,4,6,4,6,0,6,6,1,3
"2011","E00038424","E00038424","Total",119,12,12,9,12,18,18,9,7,22,62,9,4,6,4,18,1,2,6,12,57,3,8,3,8,0,17,7,1,10
"2011","E00038423","E00038423","Total",161,17,22,18,15,25,15,17,12,20,87,12,10,9,2,24,2,8,12,8,74,5,12,9,13,1,13,9,0,12
"2011","E00038436","E00038436","Total",136,9,23,16,13,16,17,12,11,19,73,7,12,11,2,14,0,2,11,14,63,2,11,5,11,2,17,10,0,5
"2011","E00038437","E00038437","Total",166,9,15,19,19,21,25,21,11,26,85,8,7,9,3,21,3,4,10,20,81,1,8,10,16,0,22,17,1,6
"2011","E00038447","E00038447","Total",173,24,23,24,22,20,11,24,7,18,90,19,11,17,2,19,0,6,6,10,83,5,12,7,20,1,11,18,1,8
"2011","E00038448","E00038448","Total",126,16,18,16,10,17,11,12,10,16,71,13,6,10,3,16,1,3,10,9,55,3,12,6,7,1,10,9,0,7
"2011","E00038453","E00038453","Total",57,4,8,6,7,6,10,6,4,6,26,1,3,3,4,5,1,3,4,2,31,3,5,3,3,1,9,3,0,4
"2011","E00037887","E00037887","Total",138,14,19,17,17,18,17,9,14,13,70,8,11,7,2,17,2,2,12,9,68,6,8,10,15,1,15,7,2,4
"2011","E00037888","E00037888","Total",131,5,19,15,15,17,17,6,19,18,68,2,3,11,3,15,1,4,16,13,63,3,16,4,12,2,16,2,3,5
"2011","E00037910","E00037910","Total",201,29,24,22,31,26,17,15,20,17,109,18,9,17,7,23,5,3,15,12,92,11,15,5,24,3,12,12,5,5
"2011","E00037915","E00037915","Total",120,5,18,12,14,17,22,10,7,15,58,3,10,10,2,17,2,2,6,6,62,2,8,2,12,0,20,8,1,9
"2011","E00037920","E00037920","Total",138,9,23,17,12,17,10,15,19,16,67,5,7,6,2,15,1,5,17,9,71,4,16,11,10,2,9,10,2,7
"2011","E00037906","E00037906","Total",120,14,7,14,16,16,14,13,15,11,65,9,3,8,3,15,4,4,11,8,55,5,4,6,13,1,10,9,4,3
"2011","E00037909","E00037909","Total",106,11,5,10,6,13,21,10,15,15,50,5,1,5,1,12,1,2,13,10,56,6,4,5,5,1,20,8,2,5
"2011","E00037914","E00037914","Total",129,9,14,11,11,25,12,13,12,22,72,6,7,4,0,23,4,7,11,10,57,3,7,7,11,2,8,6,1,12
"2011","E00037917","E00037917","Total",177,18,22,16,21,26,15,17,14,28,88,9,11,8,1,25,3,5,13,13,89,9,11,8,20,1,12,12,1,15
"2011","E00037919","E00037919","Total",143,16,14,12,22,25,13,15,11,15,72,11,6,5,5,23,2,6,10,4,71,5,8,7,17,2,11,9,1,11
"2011","E00037886","E00037886","Total",174,7,27,15,22,26,21,16,23,17,94,5,13,11,2,24,2,6,20,11,80,2,14,4,20,2,19,10,3,6
"2011","E00037889","E00037889","Total",115,12,7,14,17,18,11,13,12,11,53,8,4,6,1,16,0,4,11,3,62,4,3,8,16,2,11,9,1,8
"2011","E00037891","E00037891","Total",267,30,48,33,35,34,24,19,23,21,141,22,21,20,2,32,5,7,20,12,126,8,27,13,33,2,19,12,3,9
"2011","E00037892","E00037892","Total",172,29,28,19,19,19,12,16,10,20,88,19,8,10,4,19,2,7,8,11,84,10,20,9,15,0,10,9,2,9
"2011","E00037921","E00037921","Total",99,9,7,9,9,18,18,7,11,11,52,6,5,3,2,15,4,2,10,5,47,3,2,6,7,3,14,5,1,6
"2011","E00037890","E00037890","Total",103,15,7,14,11,6,11,11,12,16,59,9,2,10,4,6,3,4,11,10,44,6,5,4,7,0,8,7,1,6
"2011","E00037912","E00037912","Total",164,11,19,19,19,20,17,18,18,23,85,6,7,9,6,18,4,8,12,15,79,5,12,10,13,2,13,10,6,8
"2011","E00037916","E00037916","Total",108,6,11,10,16,12,7,16,12,18,59,4,5,5,5,11,2,7,9,11,49,2,6,5,11,1,5,9,3,7
"2011","E00037918","E00037918","Total",114,6,16,8,13,12,13,17,8,21,61,5,9,5,7,8,4,5,6,12,53,1,7,3,6,4,9,12,2,9
"2011","E00037922","E00037922","Total",62,1,9,4,8,6,13,2,9,10,29,1,2,2,1,5,2,2,8,6,33,0,7,2,7,1,11,0,1,4
"2011","E00038323","E00038323","Total",116,10,5,9,8,15,10,12,14,33,62,4,1,6,2,13,5,3,12,16,54,6,4,3,6,2,5,9,2,17
"2011","E00038328","E00038328","Total",91,4,7,5,4,8,9,14,13,27,47,3,4,2,3,6,0,4,12,13,44,1,3,3,1,2,9,10,1,14
"2011","E00038340","E00038340","Total",141,7,11,10,15,17,20,19,9,33,63,5,2,6,3,16,1,6,8,16,78,2,9,4,12,1,19,13,1,17
"2011","E00038341","E00038341","Total",111,6,5,8,6,20,13,14,7,32,59,2,2,7,1,16,3,7,6,15,52,4,3,1,5,4,10,7,1,17
"2011","E00038347","E00038347","Total",145,7,6,8,11,25,13,13,15,47,75,5,1,4,4,23,0,4,10,24,70,2,5,4,7,2,13,9,5,23
"2011","E00038330","E00038330","Total",147,10,26,14,18,27,11,16,12,13,83,8,12,7,6,26,3,2,12,7,64,2,14,7,12,1,8,14,0,6
"2011","E00038331","E00038331","Total",204,21,38,30,21,21,23,17,18,15,106,11,15,16,5,20,5,6,18,10,98,10,23,14,16,1,18,11,0,5
"2011","E00038335","E00038335","Total",164,19,40,22,11,19,8,16,8,21,90,11,18,15,0,16,1,8,8,13,74,8,22,7,11,3,7,8,0,8
"2011","E00038336","E00038336","Total",97,7,23,6,6,12,10,10,12,11,53,3,11,3,2,11,1,4,10,8,44,4,12,3,4,1,9,6,2,3
"2011","E00038337","E00038337","Total",124,10,22,11,14,13,13,12,11,18,63,8,7,8,2,12,2,4,10,10,61,2,15,3,12,1,11,8,1,8
"2011","E00038327","E00038327","Total",86,9,2,4,7,10,7,13,12,22,41,4,0,2,1,9,1,4,10,10,45,5,2,2,6,1,6,9,2,12
"2011","E00038329","E00038329","Total",144,7,7,9,12,14,16,19,18,42,66,5,3,5,1,11,1,6,13,21,78,2,4,4,11,3,15,13,5,21
"2011","E00038332","E00038332","Total",103,6,9,9,3,15,14,14,12,21,53,4,1,5,1,14,0,3,11,14,50,2,8,4,2,1,14,11,1,7
"2011","E00038333","E00038333","Total",130,11,11,9,19,16,11,15,12,26,64,6,6,2,5,15,2,5,11,12,66,5,5,7,14,1,9,10,1,14
"2011","E00038334","E00038334","Total",91,3,4,5,4,9,14,6,11,35,44,2,2,3,1,9,2,1,9,15,47,1,2,2,3,0,12,5,2,20
"2011","E00038338","E00038338","Total",81,2,5,3,4,9,4,14,12,28,54,2,2,3,1,7,0,7,10,22,27,0,3,0,3,2,4,7,2,6
